price,year,condition,cylinders,fuel,odometer,transmission,size,type
8500,2007,good,6 cylinders,gas,76594,automatic,mid-size,coupe
23999,2020,like new,4 cylinders,gas,1573,manual,mid-size,hatchback
500,2013,like new,4 cylinders,gas,44995,automatic,full-size,sedan
12500,2014,like new,6 cylinders,gas,79222,automatic,full-size,sedan
4800,2008,excellent,4 cylinders,gas,189,manual,sub-compact,sedan
16999,2014,excellent,4 cylinders,diesel,20345,automatic,compact,coupe
16999,2019,good,4 cylinders,gas,22993,automatic,full-size,sedan
7995,2014,excellent,4 cylinders,gas,84620,automatic,compact,sedan
14995,2013,like new,4 cylinders,diesel,79125,automatic,full-size,sedan
3990,2011,excellent,4 cylinders,gas,86623,automatic,compact,sedan
8490,2012,like new,4 cylinders,gas,58855,automatic,mid-size,hatchback
9000,2016,like new,4 cylinders,gas,59937,manual,compact,sedan
21875,2019,like new,4 cylinders,gas,14207,automatic,mid-size,hatchback
500,2013,like new,4 cylinders,gas,44995,automatic,full-size,sedan
15500,2019,excellent,4 cylinders,gas,32605,automatic,compact,sedan
6995,2003,like new,6 cylinders,gas,54000,automatic,full-size,sedan
11900,2013,excellent,4 cylinders,gas,73732,automatic,compact,hatchback
12900,2007,excellent,6 cylinders,gas,96100,automatic,full-size,sedan
9900,2014,excellent,4 cylinders,gas,64125,automatic,full-size,sedan
500,2013,like new,4 cylinders,gas,44995,automatic,full-size,sedan
5000,2006,excellent,4 cylinders,gas,77115,automatic,mid-size,hatchback
28000,2016,excellent,4 cylinders,gas,38900,manual,full-size,sedan
8995,2011,excellent,4 cylinders,diesel,98658,manual,mid-size,wagon
2995,2001,like new,4 cylinders,gas,69000,manual,compact,sedan
2995,2004,like new,4 cylinders,gas,75000,automatic,mid-size,sedan
4995,2004,like new,6 cylinders,gas,41000,automatic,mid-size,sedan
5995,2008,like new,4 cylinders,gas,61000,automatic,compact,coupe
9500,2011,excellent,4 cylinders,gas,92000,automatic,mid-size,sedan
13500,2015,like new,4 cylinders,gas,29527,manual,compact,hatchback
9950,2004,excellent,6 cylinders,gas,87400,automatic,full-size,wagon
21200,2018,excellent,4 cylinders,gas,10785,automatic,mid-size,hatchback
7500,2011,like new,4 cylinders,gas,31271,automatic,compact,sedan
22950,2019,like new,4 cylinders,gas,10450,automatic,full-size,sedan
8988,2017,excellent,4 cylinders,gas,88526,automatic,sub-compact,sedan
18995,2014,excellent,6 cylinders,gas,98889,automatic,full-size,sedan
8995,2015,excellent,4 cylinders,gas,97219,automatic,full-size,sedan
8495,2013,excellent,4 cylinders,gas,71887,automatic,full-size,sedan
18750,2017,like new,4 cylinders,gas,51000,automatic,full-size,sedan
11995,2015,excellent,4 cylinders,gas,79031,automatic,full-size,sedan
12950,2014,excellent,6 cylinders,gas,93450,automatic,full-size,sedan
3500,2015,good,4 cylinders,gas,72000,automatic,full-size,sedan
14750,2017,excellent,4 cylinders,gas,86285,automatic,compact,sedan
11499,2018,excellent,4 cylinders,gas,36597,automatic,mid-size,sedan
9399,2012,excellent,4 cylinders,gas,60460,automatic,compact,coupe
7900,2014,good,4 cylinders,gas,60875,automatic,full-size,sedan
13500,2015,excellent,4 cylinders,gas,42000,automatic,mid-size,sedan
3450,2004,like new,4 cylinders,gas,81000,automatic,compact,wagon
12998,2017,excellent,4 cylinders,gas,33934,automatic,full-size,sedan
4450,2009,excellent,4 cylinders,gas,93000,automatic,mid-size,sedan
17699,2020,like new,4 cylinders,gas,19515,automatic,full-size,sedan
7900,2012,excellent,4 cylinders,gas,76311,automatic,full-size,coupe
9399,2008,excellent,6 cylinders,gas,95914,automatic,full-size,sedan
9300,2014,excellent,4 cylinders,gas,80367,automatic,full-size,sedan
9500,2013,good,6 cylinders,gas,93000,manual,full-size,coupe
3350,2005,excellent,4 cylinders,gas,66694,automatic,mid-size,sedan
5350,2006,excellent,4 cylinders,gas,25853,automatic,compact,sedan
12000,2017,like new,6 cylinders,gas,92600,automatic,mid-size,sedan
10876,2012,like new,4 cylinders,gas,75600,automatic,compact,coupe
5995,2012,like new,4 cylinders,gas,38000,automatic,mid-size,sedan
1,2017,excellent,6 cylinders,gas,19959,automatic,compact,sedan
1,2015,excellent,4 cylinders,gas,62009,manual,mid-size,coupe
9899,2017,good,4 cylinders,gas,72300,automatic,compact,sedan
6500,2005,excellent,6 cylinders,gas,52102,automatic,full-size,sedan
5799,2009,excellent,6 cylinders,gas,34122,automatic,full-size,coupe
9950,2004,excellent,6 cylinders,gas,87400,automatic,full-size,wagon
17999,2015,excellent,4 cylinders,gas,62009,manual,mid-size,coupe
7995,2005,like new,4 cylinders,gas,54000,automatic,mid-size,sedan
6300,2009,good,4 cylinders,gas,67935,automatic,full-size,sedan
1,2010,excellent,4 cylinders,gas,97496,automatic,mid-size,coupe
1,2006,excellent,6 cylinders,gas,73856,automatic,full-size,sedan
14500,2017,excellent,4 cylinders,gas,31145,automatic,full-size,sedan
1,2007,excellent,4 cylinders,gas,63779,automatic,mid-size,coupe
10995,2013,excellent,4 cylinders,gas,80170,automatic,compact,coupe
14900,2014,excellent,4 cylinders,gas,89754,automatic,full-size,sedan
13995,2014,excellent,6 cylinders,gas,30190,automatic,full-size,sedan
8900,2013,excellent,4 cylinders,gas,99508,automatic,full-size,coupe
11900,2014,excellent,4 cylinders,gas,71496,automatic,compact,coupe
11800,2010,excellent,6 cylinders,gas,99651,automatic,mid-size,sedan
2750,2001,good,6 cylinders,gas,67000,automatic,full-size,sedan
10000,2016,excellent,6 cylinders,gas,56000,automatic,mid-size,sedan
18500,2017,like new,4 cylinders,gas,47000,automatic,mid-size,sedan
9995,2012,excellent,4 cylinders,gas,37258,automatic,mid-size,sedan
19950,2015,excellent,6 cylinders,gas,25000,automatic,mid-size,sedan
5995,2011,excellent,4 cylinders,gas,96630,manual,mid-size,sedan
3500,2007,good,6 cylinders,gas,98000,automatic,full-size,sedan
4550,2010,excellent,4 cylinders,gas,69211,automatic,compact,coupe
5590,2009,excellent,4 cylinders,gas,92614,automatic,mid-size,sedan
13000,2013,excellent,4 cylinders,gas,56625,automatic,compact,sedan
5200,2012,good,4 cylinders,gas,74603,automatic,mid-size,sedan
5200,2012,good,4 cylinders,gas,77303,automatic,mid-size,sedan
11900,2015,excellent,4 cylinders,gas,69000,automatic,mid-size,sedan
12950,2011,excellent,4 cylinders,gas,50906,automatic,mid-size,sedan
23995,2019,like new,6 cylinders,gas,7344,automatic,mid-size,sedan
11995,2010,excellent,6 cylinders,gas,75899,automatic,mid-size,sedan
500,2013,like new,4 cylinders,gas,44995,automatic,full-size,sedan
11000,2015,good,4 cylinders,gas,61900,manual,mid-size,sedan
4595,2011,excellent,4 cylinders,gas,89720,automatic,compact,sedan
12499,2014,excellent,4 cylinders,gas,95973,automatic,compact,sedan
10500,2009,like new,6 cylinders,gas,82740,automatic,mid-size,coupe
1000,2015,excellent,4 cylinders,gas,67150,automatic,mid-size,sedan
1000,2017,like new,4 cylinders,gas,85216,automatic,mid-size,sedan
20900,2017,like new,4 cylinders,gas,30590,automatic,full-size,wagon
6700,2013,excellent,4 cylinders,gas,86613,manual,mid-size,sedan
8975,2016,good,4 cylinders,gas,45460,manual,compact,sedan
12900,2014,excellent,4 cylinders,gas,1000,automatic,mid-size,sedan
10500,2012,like new,4 cylinders,gas,75730,automatic,full-size,sedan
10995,2014,like new,4 cylinders,gas,82000,automatic,full-size,sedan
11995,2013,excellent,4 cylinders,gas,91596,automatic,compact,sedan
5500,2010,good,4 cylinders,gas,79000,automatic,compact,sedan
16995,2014,excellent,4 cylinders,diesel,42964,automatic,mid-size,sedan
8300,2008,excellent,6 cylinders,gas,79600,automatic,mid-size,sedan
2500,2005,excellent,4 cylinders,gas,350,automatic,mid-size,wagon
16495,2013,excellent,4 cylinders,diesel,18853,automatic,mid-size,sedan
7900,2005,like new,4 cylinders,gas,69000,manual,compact,hatchback
6400,2012,like new,4 cylinders,gas,61500,manual,mid-size,sedan
500,2013,like new,4 cylinders,gas,44995,automatic,full-size,sedan
6988,2008,excellent,4 cylinders,gas,82808,automatic,compact,sedan
8990,2014,like new,4 cylinders,gas,0,automatic,mid-size,sedan
10990,2013,like new,4 cylinders,gas,73000,automatic,full-size,sedan
9000,2014,excellent,6 cylinders,gas,68500,automatic,mid-size,sedan
14500,2014,like new,4 cylinders,diesel,21745,automatic,mid-size,sedan
14995,2018,excellent,4 cylinders,gas,23438,automatic,mid-size,sedan
13995,2016,excellent,4 cylinders,gas,58694,automatic,compact,wagon
22995,2018,excellent,4 cylinders,gas,33663,automatic,mid-size,sedan
11695,2019,excellent,4 cylinders,gas,27283,automatic,sub-compact,sedan
9195,2015,excellent,4 cylinders,gas,84535,automatic,full-size,sedan
10497,2016,excellent,4 cylinders,gas,46038,automatic,compact,sedan
15995,2019,excellent,4 cylinders,gas,3872,automatic,mid-size,sedan
5500,2007,excellent,4 cylinders,gas,71000,manual,compact,hatchback
5000,2018,like new,4 cylinders,gas,27000,automatic,full-size,sedan
16300,2014,like new,6 cylinders,gas,67750,automatic,mid-size,sedan
500,2017,excellent,4 cylinders,gas,58000,automatic,mid-size,sedan
7995,2005,like new,4 cylinders,gas,54000,automatic,mid-size,sedan
5995,2012,like new,4 cylinders,gas,38000,automatic,mid-size,sedan
4995,2004,like new,6 cylinders,gas,41000,automatic,mid-size,sedan
5650,2008,excellent,4 cylinders,gas,82000,automatic,mid-size,hatchback
2995,2004,like new,4 cylinders,gas,75000,automatic,mid-size,sedan
6995,2003,like new,6 cylinders,gas,54000,automatic,full-size,sedan
17995,2016,excellent,6 cylinders,gas,55342,automatic,mid-size,sedan
22995,2016,like new,6 cylinders,gas,33468,automatic,mid-size,sedan
13995,2016,excellent,4 cylinders,gas,61943,automatic,mid-size,sedan
5000,2018,like new,4 cylinders,gas,27000,automatic,full-size,sedan
2995,2001,like new,4 cylinders,gas,69000,manual,compact,sedan
14595,2019,excellent,4 cylinders,gas,33709,automatic,mid-size,hatchback
10495,2011,excellent,4 cylinders,gas,80549,automatic,full-size,sedan
17995,2018,excellent,4 cylinders,gas,40825,automatic,full-size,sedan
13995,2018,excellent,4 cylinders,gas,25310,automatic,mid-size,sedan
19800,2013,like new,6 cylinders,gas,72000,automatic,full-size,sedan
8000,2011,excellent,4 cylinders,gas,92000,automatic,full-size,sedan
8749,2012,excellent,4 cylinders,diesel,82000,automatic,compact,wagon
21650,2016,like new,4 cylinders,gas,30230,automatic,mid-size,wagon
10500,2011,like new,6 cylinders,gas,49700,automatic,mid-size,sedan
14622,2018,like new,4 cylinders,gas,13700,manual,compact,hatchback
17495,2014,excellent,4 cylinders,diesel,26682,automatic,mid-size,sedan
3700,2003,good,4 cylinders,gas,76400,automatic,compact,coupe
8999,2016,excellent,4 cylinders,gas,63065,automatic,mid-size,sedan
14995,2017,like new,4 cylinders,gas,9100,automatic,compact,sedan
6999,2011,excellent,4 cylinders,gas,99122,automatic,sub-compact,sedan
3995,2007,like new,6 cylinders,gas,87000,automatic,mid-size,sedan
4950,2006,good,6 cylinders,gas,79000,automatic,full-size,sedan
5995,2008,like new,4 cylinders,gas,61000,automatic,compact,coupe
9500,2013,excellent,4 cylinders,gas,65200,automatic,mid-size,hatchback
21495,2016,excellent,4 cylinders,gas,20602,automatic,mid-size,sedan
4900,2004,excellent,4 cylinders,gas,68000,automatic,full-size,sedan
5500,2006,excellent,6 cylinders,gas,88000,automatic,full-size,sedan
4300,2009,excellent,4 cylinders,gas,85000,automatic,mid-size,sedan
4200,2002,excellent,6 cylinders,gas,88000,automatic,full-size,coupe
39995,2017,excellent,6 cylinders,gas,39610,automatic,full-size,sedan
8900,2017,excellent,4 cylinders,gas,45600,automatic,compact,hatchback
500,2013,like new,4 cylinders,gas,44995,automatic,full-size,sedan
16995,2014,excellent,4 cylinders,diesel,42964,automatic,mid-size,sedan
9150,2014,excellent,6 cylinders,gas,85000,automatic,full-size,sedan
17500,2012,excellent,6 cylinders,gas,51196,automatic,mid-size,coupe
25000,2018,excellent,4 cylinders,gas,44288,manual,compact,sedan
16495,2013,excellent,4 cylinders,diesel,18853,automatic,mid-size,sedan
13950,2019,excellent,4 cylinders,gas,27891,automatic,compact,sedan
8300,2010,excellent,6 cylinders,gas,97000,automatic,full-size,sedan
7890,2013,excellent,4 cylinders,gas,56855,manual,mid-size,coupe
6199,2012,good,4 cylinders,gas,49744,automatic,mid-size,sedan
9000,2013,good,4 cylinders,gas,76163,automatic,sub-compact,hatchback
6450,2014,like new,6 cylinders,gas,71559,automatic,full-size,sedan
2995,2002,excellent,6 cylinders,gas,89630,automatic,mid-size,sedan
17900,2011,like new,6 cylinders,gas,83000,automatic,mid-size,sedan
5950,2011,excellent,4 cylinders,gas,94,automatic,full-size,sedan
13200,2018,excellent,4 cylinders,gas,24700,automatic,sub-compact,sedan
11900,2018,excellent,4 cylinders,gas,31000,automatic,mid-size,sedan
4250,2007,excellent,6 cylinders,gas,73000,automatic,mid-size,sedan
30995,2017,excellent,6 cylinders,gas,15336,automatic,full-size,coupe
4500,2006,excellent,6 cylinders,gas,108,automatic,full-size,sedan
31900,2016,good,6 cylinders,gas,36000,automatic,full-size,sedan
12495,2013,excellent,4 cylinders,gas,83273,automatic,full-size,sedan
16000,2013,excellent,6 cylinders,gas,79000,automatic,mid-size,wagon
9900,2014,excellent,4 cylinders,gas,42000,automatic,full-size,sedan
11750,2014,excellent,4 cylinders,gas,90000,automatic,mid-size,sedan
6450,2005,excellent,4 cylinders,gas,60000,manual,mid-size,coupe
5950,2012,excellent,6 cylinders,gas,9900,automatic,mid-size,sedan
17500,2019,excellent,4 cylinders,gas,8000,automatic,mid-size,sedan
10950,2013,excellent,4 cylinders,gas,85000,automatic,mid-size,sedan
16995,2014,excellent,6 cylinders,gas,65992,automatic,full-size,sedan
1695,2013,excellent,4 cylinders,gas,86000,automatic,mid-size,sedan
9500,2016,excellent,4 cylinders,gas,68000,automatic,mid-size,sedan
25995,2015,excellent,4 cylinders,gas,68989,manual,compact,sedan
18900,2018,excellent,4 cylinders,gas,11000,automatic,compact,sedan
13950,2014,excellent,4 cylinders,gas,45000,automatic,mid-size,sedan
23500,2018,excellent,6 cylinders,gas,34500,automatic,mid-size,sedan
9450,2011,excellent,4 cylinders,gas,75000,automatic,mid-size,sedan
16450,2017,excellent,4 cylinders,gas,49000,automatic,mid-size,sedan
16000,2016,excellent,6 cylinders,gas,74888,automatic,mid-size,sedan
3650,2006,like new,4 cylinders,gas,93000,automatic,compact,hatchback
9995,2015,like new,4 cylinders,gas,87060,automatic,mid-size,sedan
13950,2015,excellent,4 cylinders,gas,70000,automatic,mid-size,sedan
12995,2012,like new,6 cylinders,gas,92347,automatic,mid-size,wagon
7495,2012,new,4 cylinders,gas,95128,automatic,mid-size,sedan
15995,2012,like new,6 cylinders,gas,99946,automatic,mid-size,wagon
8995,2009,like new,6 cylinders,gas,56057,automatic,mid-size,sedan
8495,2011,like new,4 cylinders,gas,99522,automatic,mid-size,sedan
13500,2013,like new,6 cylinders,gas,61003,automatic,mid-size,wagon
11495,2014,excellent,4 cylinders,gas,62000,automatic,mid-size,sedan
19995,2019,excellent,4 cylinders,gas,66053,automatic,mid-size,sedan
22995,2017,excellent,6 cylinders,gas,45141,automatic,full-size,sedan
8950,2015,excellent,4 cylinders,gas,93000,automatic,compact,hatchback
6995,2010,good,4 cylinders,gas,98135,automatic,full-size,sedan
11950,2014,good,4 cylinders,gas,66325,automatic,compact,sedan
3495,2009,excellent,4 cylinders,gas,150,automatic,compact,sedan
9950,2012,excellent,4 cylinders,gas,60000,automatic,compact,sedan
12750,2016,excellent,4 cylinders,gas,53000,automatic,compact,sedan
8950,2012,excellent,4 cylinders,gas,96000,automatic,compact,sedan
13950,2018,excellent,4 cylinders,gas,30000,automatic,compact,sedan
12750,2016,excellent,4 cylinders,gas,46000,automatic,compact,sedan
10950,2014,excellent,4 cylinders,gas,71000,automatic,compact,sedan
10950,2014,excellent,4 cylinders,gas,55000,automatic,compact,sedan
8700,2013,good,4 cylinders,gas,74000,manual,full-size,sedan
13000,2013,excellent,4 cylinders,gas,83000,automatic,mid-size,coupe
13000,2017,good,4 cylinders,gas,62000,automatic,full-size,coupe
7950,2014,excellent,4 cylinders,gas,96450,automatic,mid-size,sedan
10950,2015,excellent,4 cylinders,gas,68000,automatic,compact,sedan
14700,2019,excellent,4 cylinders,gas,6438,automatic,compact,hatchback
12995,2014,excellent,4 cylinders,diesel,38811,automatic,full-size,sedan
13450,2017,excellent,4 cylinders,gas,31000,automatic,compact,sedan
17450,2018,like new,4 cylinders,gas,5000,automatic,compact,sedan
12900,2002,like new,6 cylinders,gas,17360,automatic,mid-size,sedan
8950,2009,excellent,6 cylinders,gas,64500,automatic,mid-size,sedan
21995,2015,excellent,6 cylinders,gas,93078,automatic,full-size,sedan
12950,2017,excellent,4 cylinders,gas,44000,automatic,compact,sedan
7750,2010,excellent,4 cylinders,gas,92000,automatic,compact,sedan
1900,2004,excellent,4 cylinders,gas,77661,automatic,mid-size,sedan
8995,2015,good,4 cylinders,gas,68000,automatic,full-size,sedan
8700,2001,excellent,6 cylinders,gas,119,manual,mid-size,sedan
16450,2017,excellent,4 cylinders,gas,31000,automatic,compact,sedan
13781,2014,excellent,4 cylinders,gas,39500,automatic,compact,sedan
4300,2009,excellent,6 cylinders,gas,98500,automatic,compact,sedan
9450,2008,excellent,6 cylinders,gas,94000,automatic,mid-size,sedan
8700,2011,good,4 cylinders,gas,70000,automatic,compact,coupe
8700,2011,good,4 cylinders,gas,79000,automatic,compact,coupe
16000,2017,excellent,4 cylinders,gas,74318,automatic,mid-size,sedan
18995,2019,excellent,4 cylinders,gas,3053,automatic,mid-size,hatchback
13800,2011,like new,6 cylinders,gas,80100,automatic,full-size,sedan
6595,2012,excellent,4 cylinders,gas,82381,automatic,full-size,sedan
12977,2015,good,6 cylinders,gas,77960,automatic,mid-size,sedan
11995,2017,excellent,4 cylinders,gas,85444,automatic,mid-size,sedan
20995,2018,excellent,4 cylinders,gas,35224,automatic,compact,wagon
7995,2011,excellent,4 cylinders,gas,64096,automatic,compact,wagon
10800,2013,good,4 cylinders,gas,89950,automatic,full-size,sedan
8500,2014,like new,4 cylinders,gas,46639,automatic,mid-size,sedan
15800,2014,excellent,4 cylinders,gas,80550,automatic,full-size,sedan
22000,2015,excellent,6 cylinders,gas,88000,automatic,full-size,coupe
12250,2013,excellent,4 cylinders,diesel,50168,automatic,mid-size,sedan
25000,2019,like new,4 cylinders,gas,9400,automatic,mid-size,sedan
13995,2011,excellent,6 cylinders,gas,61507,automatic,mid-size,sedan
12500,2013,excellent,4 cylinders,diesel,51724,automatic,mid-size,sedan
12764,2016,excellent,4 cylinders,gas,72288,automatic,compact,sedan
6000,2008,excellent,4 cylinders,gas,52932,manual,compact,coupe
26200,2018,like new,4 cylinders,gas,23000,automatic,mid-size,sedan
